ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,foldChange,log10padj
WBGene00022413,305.9308287,-0.165973633,0.488955325,0.115169479,0.73433381,0.840104048,0.891326786,0.075666923
WBGene00022415,62.36431356,4.039151323,0.648881396,33.5056747,7.11E-09,2.30E-07,16.44014733,6.637813576
WBGene00022416,38.73949754,0.027144858,0.567730229,0.002325568,0.961537612,0.978080725,1.018993507,0.009625299
WBGene00022417,10.49350755,1.552874567,0.95430207,2.571715953,0.108789667,0.253495499,2.934011585,0.596029747
WBGene00022418,147.0437302,1.132870109,0.534779284,4.387888427,0.036195114,0.121945904,2.19294573,0.913832783
WBGene00022419,33.96831537,1.648872243,0.416756601,15.430916,8.56E-05,0.000974112,3.135884109,3.011391227
WBGene00022420,3791.147412,-0.207587495,0.080277084,6.68217996,0.009738146,0.046828807,0.865984138,1.329486903
WBGene00022423,70.54733636,0.270427219,0.395736776,0.46657197,0.494568464,0.662364747,1.206164952,0.17890279
WBGene00022425,2957.895782,-0.121220006,0.09365371,1.674938805,0.195598326,0.369631657,0.919409829,0.432230841
WBGene00022426,1048.449485,0.231865688,0.091453369,6.425073665,0.011252025,0.05213109,1.174352637,1.282903193
WBGene00022427,1267.426684,0.066821934,0.098569707,0.459530166,0.497843633,0.665232953,1.047406842,0.177026246
WBGene00022428,317.2957002,0.190237324,0.213687508,0.79247057,0.373354123,0.554536566,1.140951388,0.256069811
WBGene00022432,5.024243665,-0.581928474,1.077388485,0.293480412,0.587998785,0.736545843,0.66807016,0.132800217
WBGene00022434,1088.612898,-0.13694376,0.087763512,2.433739173,0.118749341,0.268320735,0.909443704,0.571345765
WBGene00022435,32.09802296,0.189615603,0.40494392,0.218950289,0.639840912,0.772734699,1.140459807,0.111969586
WBGene00022439,3.978917307,0.543151883,1.386165508,0.152550744,0.696109597,0.812991565,1.457152511,0.089913961
WBGene00022440,43.29008359,1.3549039,0.606010593,4.871376503,0.027305712,0.099852065,2.557800779,1.000642948
WBGene00022441,155.2825664,3.694698218,1.070682737,9.713042906,0.001829648,0.01249064,12.94836665,1.903415311
WBGene00022444,12.18867372,0.425692441,1.783510049,0.056853305,0.811540381,0.892356512,1.343217044,0.049461603
WBGene00022445,59.67663782,0.877860333,0.529338259,2.718489965,0.099191814,0.239208793,1.837647855,0.621222859
WBGene00022447,350.7972198,0.327874587,0.18955215,2.985028278,0.084037819,0.214459534,1.255162875,0.668654641
WBGene00022448,607.6567531,-0.033491367,0.098365203,0.116039144,0.733370707,0.839599236,0.977052936,0.075927965
WBGene00022450,811.1201862,0.066455985,0.11901215,0.311727756,0.576621896,0.728741713,1.047141194,0.137426371
WBGene00022452,2940.104551,-0.015164201,0.092008984,0.027198684,0.869006765,0.925481575,0.989544024,0.033632223
WBGene00022453,608.8113262,0.131104268,0.126120774,1.080435806,0.298600084,0.48377488,1.095131617,0.315356686
WBGene00022454,2.713378204,0.011388492,1.577574761,5.31E-05,0.994183616,1,1.00792514,0
WBGene00022455,1310.544601,0.374495044,0.145550269,6.605474573,0.01016657,0.048346131,1.296385729,1.315638275
WBGene00022456,3341.578304,0.012405806,0.086095044,0.020776724,0.885388867,0.935726649,1.008636127,0.028851002
WBGene00022457,371.5961018,0.445401354,0.186990752,5.655284055,0.017402856,0.072261071,1.361692883,1.141095606
WBGene00022458,3661.043803,-0.119019569,0.068742429,2.997135237,0.083411887,0.213584576,0.920813207,0.670430113
WBGene00022459,2854.364697,0.091100607,0.078066767,1.361844034,0.24321815,0.424566661,1.065182482,0.372054111
WBGene00022460,787.6805334,-0.144866253,0.111851601,1.677588998,0.195245126,0.369335722,0.904463223,0.432578686
WBGene00022462,1680.709633,-0.39723976,0.148455652,7.139192816,0.00754171,0.038610143,0.759309646,1.413298591
WBGene00022463,2147.041445,-0.243819699,0.091523471,7.089127402,0.0077553,0.039461377,0.844506423,1.403827769
WBGene00022465,5.047881286,2.170750488,1.522079519,1.932344872,0.164502132,0.332191891,4.502575563,0.478610973
WBGene00022466,1387.781478,0.09416654,0.115051247,0.669748795,0.413139202,0.591719304,1.067448553,0.227884262
WBGene00022467,22.48421593,-2.553874853,1.486107714,2.659840523,0.102911052,0.24469172,0.170297026,0.611380727
WBGene00022469,19.61363051,0.005545811,0.718820026,0.000194841,0.988863057,0.993002361,1.003851461,0.003049719
WBGene00022470,1006.347695,-0.226999038,0.099389332,5.211322756,0.022440256,0.086723378,0.854410311,1.061863812
WBGene00022471,503.2021807,0.214637132,0.16357352,1.721037436,0.189559559,0.361701736,1.16041201,0.441649407
WBGene00022472,22.43340607,0.430219622,0.398838166,1.164826963,0.280466716,0.46490658,1.347438682,0.332634307
WBGene00022473,2704.225638,0.014942896,0.105485439,0.020066669,0.887351043,0.937088594,1.010411452,0.028219348
WBGene00022474,259.5596201,2.116252199,0.359213298,32.33519199,1.30E-08,4.07E-07,4.335661722,6.390318007
WBGene00022475,253.5697128,0.114096427,0.34287802,0.110758991,0.739281685,0.84394224,1.082296981,0.073687276
WBGene00022476,3.65867511,5.272527749,1.970355631,6.704493829,0.009617023,0.046375481,38.65351611,1.333711576
WBGene00022478,3.527720371,1.5182565,1.333063011,1.276100777,0.258625291,0.441633552,2.864446714,0.354937939
WBGene00022482,6.886393776,1.55854703,2.01561058,0.572299234,0.449346706,0.623622541,2.945570391,0.205078195
WBGene00022484,49.74474147,0.642841981,0.426690607,2.256175905,0.133082331,0.289297507,1.561401955,0.538655308
WBGene00022485,33.64552284,0.835965635,0.382414601,4.763353223,0.029071858,0.104596637,1.785051423,0.980482279
WBGene00022486,16.79607634,-0.630605332,0.570879774,1.214890219,0.270365785,0.454530064,0.645905347,0.342437386
WBGene00022487,23.1498604,2.805290686,0.548975683,26.05468609,3.32E-07,7.52E-06,6.989991427,5.123600773
WBGene00022488,955.6196904,0.392745969,0.125836961,9.7211937,0.001821552,0.012451461,1.31288993,1.904779687
WBGene00022489,1353.962344,0.162919221,0.084806802,3.69006545,0.054737468,0.161410571,1.119550201,0.792068026
WBGene00022490,284.1265865,0.340728337,0.254045697,1.796428913,0.180144822,0.350878268,1.266395766,0.45484353
WBGene00022491,1201.926693,0.649833355,0.111836842,33.54066491,6.98E-09,2.28E-07,1.568986953,6.642953809
WBGene00022492,1966.742354,-0.133667774,0.101028659,1.749869238,0.185893172,0.357417462,0.911511161,0.446824233
WBGene00022493,1010.130151,0.144432242,0.14651458,0.97115659,0.324391898,0.508305936,1.10529559,0.293874819
WBGene00022495,21.29835752,-0.138340696,1.43276528,0.009332489,0.923040236,0.957546978,0.908563532,0.01883991
WBGene00022496,48.06429653,1.354112935,0.448066912,8.955455696,0.002766422,0.017540597,2.556398835,1.755955627
WBGene00022497,115.3972271,-0.750689596,0.230351722,10.56865949,0.001150211,0.008599395,0.59431941,2.065532079
WBGene00022498,4.672571255,-3.17217508,1.309131793,5.817446758,0.015867963,0.067190773,0.110937953,1.172690361
WBGene00022499,199.2230831,-0.066539349,0.368291694,0.032639708,0.856630824,0.918232676,0.954925872,0.037047257
WBGene00022500,2750.904872,-0.415069991,0.194774245,4.525842364,0.033386636,0.11535352,0.749983109,0.937969148
WBGene00022501,249.8948349,-0.028448768,0.150097491,0.036441222,0.848607198,0.913960105,0.980473968,0.039072761
WBGene00022502,278.4817518,0.298663904,0.179910168,2.756331762,0.096870123,0.235414864,1.230004765,0.628166119
WBGene00022503,10.61211282,1.114907341,0.864538366,1.646486906,0.199437757,0.373754141,2.165810984,0.427413987
WBGene00022504,16.19443789,2.004274931,1.091667237,3.19688573,0.073778637,0.197065123,4.011870204,0.705390231
WBGene00022505,177.9690008,-3.441423661,0.485822316,42.85220376,5.90E-11,3.08E-09,0.092050945,8.511867779
WBGene00022506,5.793957434,0.267114678,1.110958767,0.057732178,0.81011691,0.891418605,1.203398679,0.049918306
WBGene00022507,5.826102824,-2.048494884,1.43999902,1.917624113,0.166118813,0.3336972,0.241736146,0.476647438
WBGene00022508,262.0543718,-0.549300774,0.262603613,4.355772417,0.03688373,0.123745516,0.683351246,0.907470528
WBGene00022512,26.23388938,-0.728279371,0.61144806,1.410274968,0.235010752,0.41592152,0.603623396,0.380988608
WBGene00022515,655.6782366,1.039184422,0.207314756,24.65974542,6.84E-07,1.44E-05,2.055065564,4.842435706
WBGene00022516,1169.555851,0.243332852,0.075614642,10.3517135,0.001293546,0.00945398,1.183724094,2.024385303
WBGene00022517,40.7445969,2.442704341,0.812054979,8.310501955,0.00394165,0.023409085,5.436598705,1.630615563
WBGene00022518,463.3513467,0.046107503,0.144400182,0.102169703,0.74924128,0.851354339,1.032475468,0.069889646
WBGene00022519,129.0788799,0.585180685,0.21273677,7.546781927,0.006011734,0.032543877,1.500226867,1.487530711
WBGene00022522,7.081079239,-1.113244321,1.01800282,1.185323812,0.276274832,0.46036876,0.46225335,0.336894155
WBGene00022527,3.718393446,-1.836659591,1.298860873,1.968327167,0.160625536,0.327514041,0.279969274,0.484770076
WBGene00022529,0.750342024,-3.094318269,2.603241361,1.867176811,0.171798773,1,0.117089347,0
WBGene00022530,4.418052368,-2.359503095,1.234674654,3.563018672,0.059080207,0.169895804,0.194858248,0.769817347
WBGene00022531,2078.799418,-0.354838903,0.104526236,11.49968632,0.000696079,0.00573849,0.781956955,2.241202383
WBGene00022532,2469.985441,-0.22727101,0.105724208,4.616979247,0.031656942,0.111150499,0.854249255,0.954088582
WBGene00022533,5.659536468,0.368736678,1.219730794,0.090868884,0.763075442,0.860074717,1.291221654,0.065463819
WBGene00022534,1330.663033,-0.28477147,0.07807193,13.29082285,0.000266708,0.002564317,0.820871629,2.59102827
WBGene00022538,168.5553154,1.037198848,0.461022508,4.966150963,0.025848107,0.096119047,2.052239133,1.017190543
WBGene00022541,5.171959361,-1.348650466,1.096533699,1.485862895,0.222859466,0.400863689,0.392659181,0.397003281
WBGene00022542,4.633989392,-2.409293157,1.166945246,4.179688201,0.040911227,0.13242868,0.188248052,0.878017951
WBGene00022544,1.8947766,-1.524524242,1.693079462,0.798907089,0.371420333,1,0.347594162,0
WBGene00022545,4.840251307,1.948052959,1.469190373,1.673543002,0.19578465,0.369828435,3.858534377,0.431999701
WBGene00022546,13.12279916,-1.406024467,0.574213213,5.97298049,0.014526708,0.062897776,0.377350092,1.20136471
WBGene00022547,10.28130269,-0.458171583,0.784701553,0.340247302,0.559686509,0.716566964,0.727908197,0.144743218
WBGene00022548,17.29486801,-0.417543556,0.788853452,0.279481781,0.597041077,0.743895248,0.748698331,0.128488216
WBGene00022549,66.80141482,0.329459578,0.429283989,0.587901192,0.443231864,0.618113791,1.256542595,0.208931567
WBGene00022550,5.509412839,3.545071258,2.471008862,1.756975768,0.185002179,0.356439631,11.67273928,0.448014014
WBGene00022554,548.5342419,0.676444867,0.14847957,20.62812325,5.58E-06,9.21E-05,1.598196574,4.035519367
WBGene00022555,11.73529631,0.27454898,0.740901256,0.137144743,0.711136186,0.823740981,1.209615876,0.084209328
WBGene00022557,55.03893444,1.041764285,0.550235776,3.529120011,0.060299784,0.17224578,2.058743771,0.763851409
WBGene00022558,1.748490048,4.208225817,2.589586201,2.87345091,0.090051591,1,18.48426557,0
WBGene00022559,16.99811073,1.03067086,0.963490301,1.126739981,0.288471777,0.473514483,2.042974024,0.324666733
WBGene00022560,5.958990887,0.668076458,1.433388766,0.216623344,0.641624894,0.774004297,1.588953007,0.111256628
WBGene00022561,16.89414247,1.421441165,0.602855564,5.505306962,0.018958852,0.076613877,2.678529463,1.115692557
WBGene00022562,415.1728027,1.44287916,0.464056212,9.304731158,0.002285628,0.015032693,2.718628762,1.822963206
WBGene00022564,163.611217,-0.127023365,0.171733618,0.547149773,0.45948464,0.63273547,0.915718856,0.198777819
WBGene00022566,3.809188647,-2.352238069,1.476796083,2.429143653,0.119097944,0.268742086,0.195841977,0.570664316
WBGene00022567,5.635911041,1.08630296,1.023053634,1.117592306,0.290437484,0.475460475,2.123292253,0.32288558
WBGene00022568,8.99847253,-0.75704101,0.744191175,1.029881229,0.310186565,0.495055009,0.591708691,0.305346541
WBGene00022569,86.66107249,-0.210591869,0.219603969,0.919523713,0.337600061,0.521092606,0.864182626,0.283085089
WBGene00022571,5.801454336,-0.03933482,1.139616232,0.00143445,0.969788039,0.983640285,0.97310351,0.007163693
WBGene00022572,48.72979167,3.404442236,0.76411731,17.35561628,3.10E-05,0.000409304,10.5886168,3.387954112
WBGene00022573,12.05642462,1.385701633,0.895336833,2.326611867,0.127178422,0.280627529,2.612990053,0.551869727
WBGene00022574,33.26091511,1.570421533,0.485898393,10.1911344,0.001411175,0.010117676,2.969914778,1.994919235
WBGene00022575,5.025251161,3.129095322,1.263727724,6.091489168,0.013583455,0.059885879,8.748861699,1.222675568
WBGene00022576,59.39919871,0.694278765,0.275834412,6.324196816,0.011910142,0.054510745,1.618075319,1.263517886
WBGene00022577,6.023624246,4.460913248,1.832740722,5.366094715,0.020531897,0.081149391,22.02260532,1.090714733
WBGene00022578,2.937648296,-2.448613301,3.326248254,0.495712176,0.481390238,1,0.183186704,0
WBGene00022579,1749.969959,-0.010068752,0.077580714,0.016896399,0.896577385,0.942622829,0.993045171,0.025662046
WBGene00022580,2719.959535,-0.114477682,0.085551916,1.790058668,0.180919015,0.35188743,0.923716676,0.453596247
WBGene00022581,8.51750818,1.766436056,0.95556722,3.351152408,0.067157982,0.185171034,3.40212478,0.732426949
WBGene00022583,1259.510953,-0.163398621,0.116612918,1.961978961,0.16130183,0.328428103,0.892919102,0.483559688
WBGene00022584,84.78178983,0.241042553,0.471022285,0.261542555,0.609062374,0.751311274,1.181846406,0.124180094
WBGene00022586,2647.847303,-0.286490664,0.159354696,3.227352915,0.072417657,0.194616311,0.819894016,0.710820763
WBGene00022587,4.502541585,-1.094759521,0.989807949,1.220932492,0.269177728,0.45324515,0.468214163,0.343666835
WBGene00022589,43.65608707,-1.223798792,0.829828573,2.117196423,0.145652954,0.307410126,0.428153851,0.512281831
WBGene00022590,360.172158,0.130811379,0.228702617,0.327318672,0.567242233,0.72111306,1.094909311,0.141996639
WBGene00022591,42.56195523,1.637002433,0.846006823,3.582405989,0.058394518,0.168658611,3.11018939,0.772991481
WBGene00022592,58.17105622,-0.730405525,0.285048346,6.554272178,0.010463263,0.0493277,0.602734468,1.306909132
WBGene00022593,305.8010836,0.219866772,0.167328229,1.725518898,0.188984189,0.360990101,1.164626032,0.442504708
WBGene00022594,4.089989524,0.629001795,1.211741632,0.267656283,0.604908308,0.74869334,1.546494599,0.12569603
WBGene00022596,10.11173077,-1.093035187,1.109745945,0.952814607,0.329003897,0.513039803,0.468774115,0.28984894
WBGene00022597,260.0545311,2.307395735,0.366703805,36.43190941,1.58E-09,5.96E-08,4.949887496,7.224442538
WBGene00022598,2312.86323,-0.317234605,0.092292414,11.7953585,0.000593786,0.005017886,0.802606861,2.299479247
WBGene00022599,9392.739469,-0.42632873,0.117196123,13.18643461,0.000281983,0.002678668,0.744153047,2.572081082
WBGene00022601,12.49425034,-0.768819027,0.832701325,0.844689848,0.358058908,0.540327942,0.586897706,0.267342573
WBGene00022603,2455.540247,0.0870464,0.092047885,0.894244641,0.344329637,0.526885861,1.062193348,0.278283455
WBGene00022608,127.890309,0.042607149,0.220128004,0.03757375,0.84630156,0.912235788,1.02997345,0.039892894
WBGene00022609,35.05061455,0.150113476,0.34235555,0.192100802,0.66117386,0.788640455,1.109656749,0.103120948
WBGene00022610,574.5692183,-1.511318508,0.324119446,20.87009711,4.92E-06,8.24E-05,0.350790478,4.084008968
WBGene00022611,8.893567619,2.817264192,1.785150216,2.228811798,0.135457983,0.292575209,7.04824558,0.533762476
WBGene00022612,21.50362549,2.128564225,0.793395447,6.802256725,0.009104273,0.04462973,4.372820793,1.350375742
WBGene00022613,393.2280319,0.253609728,0.152540641,2.764089273,0.096401536,0.234672353,1.192186323,0.629538072
WBGene00022614,54.68328111,-0.293957144,0.446163313,0.433286193,0.510380853,0.675768435,0.815661722,0.170202098
WBGene00022615,489.4799275,-1.189201948,0.409622316,8.208455704,0.004169562,0.024469153,0.438545383,1.611381059
WBGene00022617,4.890133054,-2.833930038,1.648949645,2.733034525,0.098292364,0.237850108,0.140249736,0.623696646
WBGene00022618,2055.008395,-0.274438238,0.075670476,13.14032187,0.000289008,0.002733931,0.826772187,2.563212394
WBGene00022620,1160.544026,0.180623913,0.079274755,5.188555983,0.0227361,0.0876316,1.133373922,1.05733926
WBGene00022621,69.49312478,-2.339417936,1.515989574,2.164086949,0.141268511,0.300723816,0.197590031,0.521832176
WBGene00022623,30.20929707,-0.071058009,0.466189489,0.023232874,0.878853052,0.931677629,0.951939631,0.030734333
WBGene00022627,8.509784123,0.410749264,0.860902155,0.228593703,0.632568543,0.767344094,1.329376046,0.115009845
WBGene00022628,4.5524795,-0.392019065,1.241442989,0.099326052,0.752639902,0.853900848,0.762062344,0.068592555
WBGene00022629,1381.953857,0.121007227,0.091117933,1.763590327,0.18417732,0.355368928,1.087493839,0.449320548
WBGene00022631,120.1381855,-0.784445385,0.293867213,7.067407196,0.007849877,0.039853029,0.580575104,1.39953866
WBGene00022632,14.8719914,-1.395970723,1.040675954,1.742991272,0.186760259,0.358469711,0.379988925,0.445547534
WBGene00022633,374.0835426,0.514935499,0.222429179,5.333312984,0.02092158,0.082360852,1.428930252,1.08427917
WBGene00022634,20.75783737,-1.176448598,1.109044571,1.097711299,0.294768928,0.480053045,0.442439287,0.318710771
WBGene00022635,55.21948292,-0.425257528,0.538747516,0.621102128,0.430638023,0.606475822,0.744705786,0.217186508
WBGene00022638,6.299152401,0.346348504,1.117818796,0.095612484,0.757159746,0.856881379,1.271338763,0.067079295
WBGene00022641,11.60668901,-2.046479581,0.733836467,7.6322143,0.005733487,0.031326586,0.242074064,1.504086929
WBGene00022642,3810.755668,1.081519903,0.25477808,17.61780168,2.70E-05,0.000366974,2.116264427,3.435364301
WBGene00022643,52.45765966,-1.720850467,0.60927579,7.633384412,0.005729769,0.031326586,0.303369832,1.504086929
WBGene00022644,315.2059118,-1.978082809,0.445282555,18.45035596,1.74E-05,0.000250288,0.253826955,3.601559596
WBGene00022645,1151.228743,-2.615831523,0.791656298,9.693920437,0.001848787,0.012599581,0.163138419,1.899643911
WBGene00022646,1887.17764,0.217311699,0.100606532,4.663061921,0.030818187,0.109023033,1.162565256,0.962481738
WBGene00022647,126.0989483,0.12281882,0.353026516,0.121001395,0.727950924,0.835159104,1.088860263,0.07823078
WBGene00022648,12.1557046,-0.817932258,0.79782839,1.041179899,0.307547217,0.492878088,0.567254377,0.307260489
WBGene00022649,95.92612549,-1.404368992,0.322452186,18.53748689,1.67E-05,0.000240849,0.377783346,3.618255568
WBGene00022650,40.09778652,-0.888723999,0.667110576,1.749455888,0.185945149,0.357434776,0.540091595,0.446803196
WBGene00022651,2.964388455,0.503077791,1.841177837,0.074721026,0.784583054,1,1.417233812,0
WBGene00022652,6.855077061,-2.17991559,1.480886271,2.033510098,0.153864891,0.31856647,0.220688661,0.496799936
WBGene00022653,639.2840261,-1.710841562,0.319562536,27.2164676,1.82E-07,4.41E-06,0.305481822,5.355846327
WBGene00022654,1.48611904,-1.736574098,3.005778402,0.321094594,0.570950575,1,0.30008142,0
WBGene00022657,11.61876923,-1.424003312,0.785460901,3.217737839,0.072844234,0.195342345,0.372676741,0.709203603
WBGene00022663,408.5325492,-0.367950071,0.118943163,9.555276978,0.001993754,0.013448717,0.774882748,1.871319143
WBGene00022664,163.5966895,-0.416459915,0.331204295,1.576892551,0.209208865,0.385275972,0.749260907,0.414228075
WBGene00022665,26.87496585,3.271269671,1.240504397,6.018130402,0.014159639,0.0617864,9.654955908,1.209107105
WBGene00022666,276.9057414,0.738486148,0.155022073,22.58981998,2.01E-06,3.67E-05,1.668424205,4.435415054
WBGene00022667,708.056921,0.003238951,0.156950455,0.000455366,0.982974994,0.989972592,1.002247592,0.004376829
WBGene00022668,170.0697716,0.38169255,0.166222791,5.270798733,0.02168606,0.084644766,1.302869468,1.072399889
WBGene00022669,457.2069358,-0.329005995,0.217392419,2.287136104,0.130450431,0.285811266,0.796084791,0.543920656
WBGene00022670,4.086033839,-1.539250484,3.276349284,0.211332475,0.645725023,0.777470592,0.344064158,0.10931603
WBGene00022672,1689.544112,-0.123221748,0.062299985,3.911495907,0.047956893,0.147548925,0.918135031,0.831063951
WBGene00022673,2356.494287,-0.094134081,0.073892845,1.622631214,0.202725292,0.377326707,0.936834375,0.423282454
WBGene00022675,113.2172885,-0.570886053,0.242856341,5.504830974,0.018964013,0.076615193,0.673203204,1.115685102
WBGene00022677,533.9086605,0.251314113,0.111942417,5.033883578,0.024856103,0.093527653,1.190290826,1.029059966
WBGene00022678,3760.249575,-0.130058207,0.09284992,1.961491156,0.161353932,0.328491976,0.913794582,0.483475234
WBGene00022679,106.2647222,2.848797159,1.241449154,4.603907362,0.031899175,0.111645242,7.203994898,0.95215978
WBGene00022680,7.73548987,-0.231813698,1.171652513,0.039151112,0.843149594,0.910717832,0.851563667,0.04061616
WBGene00022681,370.5702524,0.049440228,0.140364287,0.124107886,0.724621167,0.83260496,1.034863314,0.079561006
WBGene00022682,18.15816981,-0.136041887,0.472211538,0.083295648,0.772879953,0.866499828,0.910012403,0.062231519
WBGene00022683,97.80402208,-1.852515637,0.454937125,15.76331043,7.18E-05,0.000839389,0.276909099,3.07603685
WBGene00022685,7.71655274,0.129235084,0.790906656,0.026957729,0.869583076,0.925809455,1.093713661,0.033478388
WBGene00022690,6.709917839,-0.651059755,1.091337801,0.354806414,0.551404865,0.71049878,0.636812361,0.148436664
WBGene00022694,1996.040033,-0.306141916,0.112463709,7.398170322,0.006529025,0.034610409,0.808801783,1.460793266
WBGene00022695,56.63221481,-1.426189714,0.437636294,10.34334846,0.001299421,0.00947943,0.372112378,2.023217775
WBGene00022696,21.67561696,0.855292971,0.522791896,2.660979871,0.102837365,0.244553212,1.809126101,0.611626629
WBGene00022697,1970.485864,-0.058240691,0.077019891,0.571801554,0.449543914,0.623732339,0.960434617,0.205001738
WBGene00022698,6.611728083,0.737066286,1.0239281,0.514343527,0.473264598,0.644178125,1.666782994,0.190994027
WBGene00022699,3.200645119,-1.36614705,1.899268358,0.502052886,0.478599488,1,0.387925885,0
WBGene00022700,12.20329679,0.023048164,1.082032949,0.000580222,0.980782578,0.988763968,1.016104065,0.004907368
WBGene00022702,1681.610447,-0.150546766,0.122560651,1.508331652,0.219393838,0.397080483,0.900908963,0.401121458
WBGene00022703,3540.41471,-0.165388339,0.095584193,2.992630071,0.083644215,0.214022659,0.891688466,0.669540244
WBGene00022704,773.593914,-0.046009302,0.094893586,0.235269646,0.627643699,0.764067899,0.968611944,0.116868046
WBGene00022705,65.34265196,-1.881511499,0.879514792,4.305751835,0.037983702,0.126108773,0.271399224,0.8992547
WBGene00022706,47.81767895,-1.40547581,0.678548919,4.151219057,0.041604561,0.133907022,0.377493626,0.873196649
WBGene00022707,13.68847666,-2.532411808,1.644886372,2.1450123,0.14303389,0.303274721,0.172849483,0.518163789
WBGene00022708,40.41276845,-2.622535931,1.336721417,3.438414687,0.063696784,0.178791062,0.16238205,0.747654195
WBGene00022709,29.2508172,-1.444667446,0.842182368,2.842383715,0.091807926,0.227181787,0.367376832,0.643626489
WBGene00022712,349.5359149,0.39423648,0.149325919,6.964827159,0.008312746,0.041522578,1.314247035,1.381715695
WBGene00022713,17.38923934,6.053865644,1.523066152,14.7856066,0.000120451,0.001307227,66.43472605,2.883648869
WBGene00022717,2816.609047,0.178244721,0.082619625,4.65249273,0.031008487,0.109500663,1.131506381,0.96058325
WBGene00022718,5414.9918,0.160421681,0.079610453,4.058971225,0.04393726,0.139209334,1.117613754,0.856331645
WBGene00022719,1828.53952,-0.234494451,0.081288944,8.315482761,0.003930856,0.023353733,0.849982798,1.631643692
WBGene00022720,25.16787272,0.080003037,0.590560519,0.01834733,0.892254264,0.940136242,1.057020265,0.026809205
WBGene00022721,610.3011569,-0.038616299,0.099213064,0.151803707,0.696817596,0.813429456,0.973588277,0.089680105
WBGene00022722,1427.853863,-0.275389063,0.104773877,6.899568068,0.008621658,0.042717375,0.826227473,1.369395439
WBGene00022724,0.578487664,1.591759215,3.460807973,0.283293739,0.594550465,1,3.014166714,0
WBGene00022725,3.753259133,0.997340799,1.776866467,0.313010127,0.575838899,0.728127631,1.996316959,0.137792488
WBGene00022727,111.9978381,1.517851496,0.703325818,4.472538716,0.034443778,0.117570371,2.863642697,0.92970211
WBGene00022730,26.74294049,0.141063116,0.463843634,0.092584571,0.760916768,0.858884886,1.102717405,0.06606504
WBGene00022732,19.61834213,-1.934351768,1.353811244,1.917595019,0.166122027,0.3336972,0.261638768,0.476647438
WBGene00022734,1755.616065,-0.155129697,0.092693029,2.800411162,0.094240137,0.230972154,0.898051635,0.636440376
WBGene00022735,29.16650378,0.033689787,0.431397982,0.006129933,0.93759428,0.965406067,1.023626773,0.015289976
WBGene00022736,43.97865768,0.734474341,0.315747687,5.395225312,0.020191918,0.08028631,1.663791142,1.095358501
WBGene00022737,932.6673907,-0.269281505,0.1373596,3.838624831,0.050084584,0.151906038,0.829732668,0.818424963
WBGene00022738,3048.959843,-0.059239234,0.102453361,0.334285127,0.563146678,0.719253515,0.959770095,0.143118007
WBGene00022739,3096.9371,-0.081701104,0.155109355,0.277394562,0.59841402,0.744619299,0.944942793,0.128065712
WBGene00022741,22.18588,0.284945277,0.572355431,0.248201766,0.618344125,0.757746532,1.218364049,0.120476042
WBGene00022742,1142.672983,0.24076286,0.085751447,7.877268777,0.005006003,0.028301615,1.181617305,1.548188775
WBGene00022743,417.7456254,-1.076398376,0.310683011,11.75166827,0.000607887,0.00512339,0.474211194,2.290442553
WBGene00022744,3.228012602,-1.476899304,1.329847618,1.213178931,0.270703455,1,0.359260119,0
WBGene00022745,607.5573375,-0.562247952,0.263871912,4.513677716,0.033624867,0.115837436,0.677246082,0.936151062
WBGene00022747,4.552976219,1.414780647,1.90887134,0.531508386,0.465973392,0.638035638,2.666191946,0.195155063
WBGene00022748,6158.375012,0.586308809,0.100197014,34.01824946,5.46E-09,1.83E-07,1.501400438,6.737795478
WBGene00022749,1789.682993,-0.01577948,0.063371795,0.062113787,0.803185677,0.886202329,0.989122095,0.052467113
WBGene00022750,4073.268808,-0.072604091,0.098133419,0.547312599,0.459417849,0.63273547,0.95092002,0.198777819
WBGene00022751,103.4225467,-2.591823461,1.455685012,2.824454192,0.092838448,0.228739731,0.165875939,0.640658394
WBGene00022752,13.72002535,-0.194119781,0.670862133,0.083663419,0.772392907,0.866322092,0.874106044,0.06232061
WBGene00022753,16.89632922,-1.191998664,1.22014256,0.929881376,0.334893751,0.519064021,0.43769607,0.284779073
WBGene00022754,18.30509978,-2.509508227,1.384924507,2.979260158,0.084337816,0.214978197,0.175615462,0.667605583
WBGene00022755,2.989694879,-0.646467096,1.313406322,0.243097175,0.621978066,1,0.638842813,0
WBGene00022759,2599.447653,-0.126189368,0.085658208,2.169825404,0.140742212,0.300080675,0.91624837,0.522761973
WBGene00022760,11.85329036,1.947202411,1.054887371,3.250086811,0.071419675,0.192817303,3.85626023,0.714853996
WBGene00022761,24.51557589,-0.299181923,0.847976992,0.124137212,0.724589959,0.83260496,0.812713113,0.079561006
WBGene00022762,1037.941358,-0.159516416,0.100231183,2.532373601,0.11153233,0.257576121,0.895325129,0.589094401
WBGene00022763,2.966117291,-2.402205167,1.847304284,1.610510152,0.204420105,1,0.189175194,0
WBGene00022765,4580.678111,-0.244376501,0.110289894,4.903865716,0.026796645,0.098567755,0.844180552,1.006265136
WBGene00022766,1111.536946,0.377924625,0.143302715,6.937418048,0.008441087,0.042033006,1.299471169,1.376409549
WBGene00022767,18.99141469,-0.224963584,0.677758688,0.110062129,0.740073414,0.844359393,0.855616622,0.073472661
